generation,stra.1,stra.15,stra.71,stra.138,stra.195,stra.197,stra.229,stra.233,stra.237,stra.257
489800,0,0,4.01E-45,0,0,0,0,4.94066e-324,2.83E-06,0.988317
489900,0,0,1.66E-91,0,0,0,0,4.94066e-324,2.17E-06,0.986543
490000,0,0,7.52E-138,0,0,0,0,4.94066e-324,1.61E-06,0.985075
490100,0,0,4.07E-184,0,0,0,0,4.94066e-324,1.15E-06,0.986086
490200,0,0,1.99E-230,0,0,0,0,4.94066e-324,8.35E-07,0.986726
490300,0,0,1.03E-276,0,0,0,0,4.94066e-324,6.19E-07,0.985017
490400,0,3.19E-24,6.42285e-323,0,0,0,0,4.94066e-324,4.56E-07,0.985329
490500,0,4.11E-62,0,0,0,0,0,4.94066e-324,0.00093048,0.982703
490600,0,6.29E-100,5.03E-23,0,0,0,0,1.47E-17,0.000682613,0.983167
490700,0,9.27E-138,5.29E-69,0,0,0,0,2.50E-37,0.000497953,0.983596
490800,0,4.57E-15,5.54E-115,0,0,0,0,4.05E-57,0.000353549,0.983243
490900,0,7.03E-53,6.20E-161,0,0,0,0,6.46E-77,0.000250499,0.983879
491000,0,9.56E-91,5.65E-207,0,0,0,0,9.72E-97,0.000169192,0.983487
491100,0,1.07E-128,3.53E-253,0,0,0,0,1.40E-116,0.000109218,0.985476
491200,0,1.18E-166,9.15E-34,0,0,0,0,2.08E-136,7.28E-05,0.986407
491300,0,1.60E-15,4.35E-80,0,0,0,0,3.10E-156,4.84E-05,0.98707
491400,0,1.53E-53,1.97E-126,0,0,0,0,1.04E-05,3.23E-05,0.986551
491500,0,1.42E-91,8.13E-173,0,0,0,3.10E-05,1.54E-25,2.14E-05,0.987428
491600,0,1.14E-129,2.65E-219,0,0,0,5.69E-43,2.34E-45,1.44E-05,0.987092
491700,0,9.79E-168,1.04E-265,0,0,0,1.07E-80,3.58E-65,9.78E-06,0.985807
491800,1.09E-19,9.68E-206,5.2799e-312,0,0,0,2.13E-118,5.54E-85,6.83E-06,0.985808
491900,2.69E-218,1.11E-243,0,0,0,0,4.54E-156,8.81E-105,0.000710088,0.985899
492000,0,1.25E-281,0,0,0,0,9.46E-194,1.43E-124,0.000509308,0.985711
492100,0,1.5446e-319,0,0,0,0,2.01E-231,2.32E-144,0.000367112,0.986213
492200,0,0,4.33E-11,0,0,0,2.31E-29,3.59E-164,0.00025767,0.985004
492300,0,0,3.73E-57,1.10E-39,0,0,4.47E-67,5.37E-184,0.000179626,0.985668
492400,0,0,3.48E-103,8.46E-77,0,0,8.86E-105,7.91E-204,0.000123503,0.983929
492500,0,0,2.98E-149,6.44E-114,0,0,1.57E-142,1.07E-07,7.88E-05,0.984706
492600,0,0,2.04E-195,4.81E-151,0,0,2.75E-180,1.49E-27,5.19E-05,0.985775
492700,0,0,1.05E-241,3.46E-188,0,0,5.02E-218,2.18E-47,3.43E-05,0.986752
492800,0,0,4.39E-288,1.37E-31,0,0,9.41E-256,3.34E-67,2.36E-05,0.988029
492900,0,0,0,9.39E-69,0,3.59E-122,1.74E-293,5.28E-87,1.66E-05,0.988036
493000,0,0,0,6.46E-106,0,0,0,8.44E-107,1.18E-05,0.989669
493100,0,0,0,4.32E-143,0,0,0,1.39E-126,8.53E-06,0.990268
493200,0,1.03E-35,0,2.94E-180,0,0,0,2.29E-146,6.11E-06,0.988857
493300,0,9.36E-74,0,2.05E-217,0,0,0,3.82E-166,4.51E-06,0.989118
493400,0,8.16E-112,0,1.42E-254,0,0,0,6.31E-186,3.27E-06,0.9892
493500,0,7.08E-150,1.39E-05,9.85E-292,0,0,0,1.03E-205,2.32E-06,0.988324
493600,0,6.52E-188,6.28E-52,0,0,0,0,1.65E-225,1.65E-06,0.986847
493700,0,7.06E-226,4.24E-98,0,0,0,0,2.55E-245,1.18E-06,0.985654
493800,0,7.48E-264,2.64E-144,0,0,0,0,3.99E-265,8.44E-07,0.986374
493900,0,7.63E-302,1.49E-190,2.34E-16,0,0,0,6.18E-285,5.98E-07,0.987325
494000,0,0,7.23E-237,1.64E-53,0,0,0,9.87E-305,4.31E-07,0.987901
494100,0,0,4.16E-283,1.26E-90,0,0,0,4.94066e-324,0.000799759,0.984282
494200,0,0,0,9.96E-128,0,0,0,4.94066e-324,0.000540118,0.986374
494300,0,0,0,7.54E-165,0,0,0,4.94066e-324,0.000378711,0.986734
494400,0,1.33E-13,0,5.56E-202,0,0,0,4.94066e-324,0.000273173,0.98562
494500,0,1.36E-51,0,4.21E-239,0,0,6.72E-14,4.94066e-324,0.000195513,0.98468
494600,0,1.34E-89,0,3.15E-276,0,0,1.39E-51,4.94066e-324,0.000137479,0.985481
494700,0,1.05E-11,0,2.33777e-313,0,0,3.05E-89,4.94066e-324,9.81E-05,0.985275
494800,0,1.21E-49,0,0,0,0,7.06E-127,4.94066e-324,7.03E-05,0.985254
494900,0,1.53E-87,0,0,0,0,1.68E-164,4.94066e-324,5.04E-05,0.983494
495000,0,1.96E-125,0,0,1.40E-08,0,3.91E-202,6.15E-23,3.59E-05,0.984428
495100,0,5.56E-17,8.86E-09,0,6.64E-46,0,8.60E-240,9.38E-43,2.51E-05,0.982283
495200,0,8.65E-55,1.28E-54,0,3.83E-83,3.88E-185,2.00E-277,1.36E-62,1.73E-05,0.980662
495300,0,1.67E-92,2.62E-100,0,2.61E-120,0,4.88153e-315,1.97E-82,1.19E-05,0.980733
495400,0,3.32E-130,6.30E-146,5.56E-36,1.97E-157,0,0,2.70E-102,0.000952075,0.979848
495500,0,7.31E-168,7.42E-44,4.85E-73,1.63E-194,0,0,3.76E-122,0.000638434,0.98077
495600,0,1.60E-205,1.79E-89,3.94E-110,1.28E-231,0,0,5.23E-142,0.000427151,0.98045
495700,0,3.09E-243,4.08E-135,2.89E-147,8.98E-269,0,0,6.95E-162,0.000280997,0.981761
495800,0,5.07E-281,6.25E-181,2.09E-184,5.54E-306,6.58E-79,0,9.36E-182,0.000185358,0.982854
495900,0,7.57111e-319,7.08E-227,1.51E-221,0,0,0,1.29E-201,0.00106075,0.982693
496000,0,0,7.33E-273,1.15E-258,0,0,0,1.83E-221,0.000698646,0.984862
496100,0,0,5.23408e-319,8.37E-296,0,0,0,2.62E-241,0.000467198,0.986489
496200,0,0,0,0,0,0,0,3.80E-261,0.000314029,0.985991
496300,0,1.87E-12,0,0,0,0,0,5.39E-281,0.000206016,0.98652
496400,0,1.98E-50,0,0,0,0,0,8.07E-301,0.000140093,0.988179
496500,0,1.92E-88,0,0,0,0,0,1.24307e-320,9.76E-05,0.989233
496600,0,1.50E-126,0,0,1.35E-23,0,0,4.94066e-324,6.44E-05,0.987916
496700,0,1.09E-164,0,0,4.30E-61,0,0,4.94066e-324,4.28E-05,0.989272
496800,0,7.11E-203,6.04E-43,0,1.20E-98,0,0,4.94066e-324,2.91E-05,0.990994
496900,0,6.66E-34,1.09E-89,0,3.15E-136,6.77E-105,0,4.94066e-324,2.08E-05,0.992041
497000,0,4.51E-72,2.13E-136,0,8.34E-174,0,0,4.94066e-324,1.52E-05,0.99175
497100,0,3.33E-110,4.77E-183,0,2.31E-211,0,0,4.94066e-324,1.13E-05,0.991195
497200,0,2.71E-148,1.26E-229,0,6.89E-249,0,0,4.94066e-324,8.56E-06,0.991392
497300,0,2.44E-186,4.62E-276,0,2.31E-286,0,0,4.94066e-324,6.45E-06,0.988584
497400,0,2.73E-224,2.91499e-322,0,9.88131e-324,0,0,4.94066e-324,4.90E-06,0.98616
497500,0,3.13E-262,0,0,0,0,0,4.94066e-324,3.69E-06,0.985463
497600,0,3.65E-300,0,0,0,0,0,4.94066e-324,2.81E-06,0.984855
497700,0,0,0,0,0,0,0,4.94066e-324,2.15E-06,0.983048
497800,0,0,0,0,0,0,0,4.94066e-324,1.59E-06,0.982353
497900,0,0,0,0,0,0,4.41E-31,4.94066e-324,1.17E-06,0.98191
498000,0,0,0,0,0,0,1.39E-68,4.94066e-324,8.59E-07,0.98209
498100,0,0,0,0,0,0,4.08E-106,4.94066e-324,6.18E-07,0.98181
498200,0,0,0,0,0,0,1.11E-143,4.94066e-324,4.38E-07,0.981367
498300,0,0,0,0,0,0,2.80E-181,4.94066e-324,3.04E-07,0.982262
498400,0,0,0,0,0,0,6.41E-219,1.29E-17,2.08E-07,0.983344
498500,0,0,0,0,0,0,1.34E-256,1.83E-37,1.41E-07,0.98343
498600,0,1.73E-35,0,1.22E-25,0,0,2.63E-294,2.49E-57,9.36E-08,0.982802
498700,0,2.89E-73,0,9.23E-63,0,0,0,3.39E-77,6.23E-08,0.983317
498800,0,4.42E-111,0,7.02E-100,0,0,0,4.61E-97,4.18E-08,0.983557
498900,0,5.92E-149,0,5.25E-137,0,3.88E-84,0,6.31E-117,2.81E-08,0.984778
499000,0,7.01E-187,0,3.86E-174,0,0,6.20E-34,8.63E-137,1.86E-08,0.985133
499100,0,8.16E-225,0,2.85E-211,0,0,1.01E-71,1.13E-156,1.21E-08,0.984634
499200,0,9.38E-263,0,2.11E-248,0,0,1.62E-109,1.49E-176,7.94E-09,0.986096
499300,0,9.49E-301,0,1.50E-285,0,0,2.41E-31,1.95E-196,5.08E-09,0.984811
499400,0,7.41E-13,0,9.88131e-323,7.58E-08,0,3.56E-69,2.53E-216,3.23E-09,0.986625
499500,3.48E-207,6.41E-51,0,0,2.58E-45,0,5.74E-107,3.52E-236,2.14E-09,0.986492
499600,0,5.72E-89,0,0,8.60E-83,0,0.000419502,5.16E-256,1.46E-09,0.986505
499700,0,4.89E-127,0,0,2.90E-120,0,6.97E-42,7.55E-276,9.77E-10,0.9879
499800,0,3.96E-165,0,0,9.08E-158,0,1.19E-79,1.16E-295,6.83E-10,0.989333
499900,0,3.29E-203,0,0,2.78E-195,0,2.10E-117,1.83386e-315,4.86E-10,0.989105
500000,0,2.66E-241,0,0,8.54E-233,0,3.93E-155,4.94066e-324,3.49E-10,0.98875
500100,0,2.13E-279,0,0,2.70E-270,0,7.50E-193,4.94066e-324,2.45E-10,0.986763
500200,0,1.56252e-317,0,2.24E-29,8.28E-308,0,1.32E-230,4.94066e-324,1.69E-10,0.985384
500300,0,0,0,1.45E-66,0,0,2.05E-268,4.94066e-324,1.10E-10,0.987386
500400,0,0,0,9.02E-104,0,0,3.47E-306,4.94066e-324,7.67E-11,0.988027
500500,0,0,0,5.78E-141,0,0,0,4.94066e-324,5.49E-11,0.987969
500600,2.22E-163,0,0,3.70E-178,0,0,0,4.94066e-324,3.97E-11,0.988698
500700,0,0,0,2.40E-215,0,0,0,4.94066e-324,2.89E-11,0.988207
500800,0,0,0,1.57E-252,0,0,0,4.94066e-324,2.09E-11,0.987681
500900,0,0,0,1.02E-289,0,0,0,4.94066e-324,1.52E-11,0.987128
501000,0,0,0,0,0,0,0,4.94066e-324,1.10E-11,0.985585
501100,0,0,0,0,0,0,2.98E-34,4.94066e-324,7.64E-12,0.983498
501200,0,0,0,0,0,0,5.98E-72,4.94066e-324,5.16E-12,0.982801
501300,0,0,0,0,0,0,1.11E-109,4.94066e-324,3.27E-12,0.983849
501400,0,0,0,0,0,0,2.04E-147,4.94066e-324,2.17E-12,0.984786
501500,0,0,0,0,0,0,3.78E-185,4.94066e-324,1.41E-12,0.984711
501600,0,0,0,0,0,0,6.80E-223,4.94066e-324,9.15E-13,0.985562
501700,0,0,0,0,0,0,1.30E-05,4.94066e-324,0.000685376,0.986205
501800,0,0,0,0,0,0,2.50E-43,4.94066e-324,0.000445718,0.986644
501900,0,0,0,0,0,0,4.96E-81,4.94066e-324,0.000305249,0.986861
502000,0,0,0,0,0,0,9.51E-119,4.94066e-324,0.00020861,0.985391
502100,0,0,0,0,0,0,1.86E-156,4.94066e-324,0.000143912,0.985655
502200,0,0,0,0,0,0,3.67E-194,4.94066e-324,0.000100461,0.985895
502300,0,0,0,0,0,0,7.27E-232,4.94066e-324,7.11E-05,0.985547
502400,0,0,1.43E-05,0,0,0,1.65E-269,4.94066e-324,4.92E-05,0.984575
502500,0,0,1.28E-51,0,0,0,4.02E-307,4.94066e-324,3.43E-05,0.984569
502600,0,0,9.31E-98,0,0,0,0,4.94066e-324,2.35E-05,0.984904
502700,0,0,7.32E-144,0,0,0,0,4.94066e-324,1.61E-05,0.985116
502800,0,0,5.01E-190,0,0,0,0,4.94066e-324,1.13E-05,0.98595
502900,0,0,3.31E-236,0,0,0,0,4.94066e-324,7.59E-06,0.985329
503000,0,0,1.69E-282,0,0,0,0,4.94066e-324,5.05E-06,0.986488
503100,0,0,0,0,0,0,0,4.94066e-324,3.39E-06,0.986336
503200,0,0,0,0,0,0,0,4.94066e-324,2.32E-06,0.985837
503300,0,0,0,0,0,0,0,4.94066e-324,1.54E-06,0.986568
503400,4.48E-91,0,0,0,0,0,0,4.94066e-324,1.03E-06,0.986551
503500,5.42E-294,0,0,0,0,0,0,4.94066e-324,7.08E-07,0.987809
503600,0,0,0,0,0,0,0,4.94066e-324,4.97E-07,0.987991
503700,0,0,0,0,0,0,0,4.94066e-324,3.51E-07,0.988572
503800,0,0,0,0,0,0,0,4.94066e-324,2.49E-07,0.988753
503900,0,0,0,0,0,0,0,4.94066e-324,1.80E-07,0.989821
504000,0,0,0,0,0,0,0,4.94066e-324,1.33E-07,0.990491
504100,0,0,0,0,0,0,0,4.94066e-324,9.80E-08,0.98844
504200,1.03E-58,0,0,0,0,0,0,4.94066e-324,7.18E-08,0.987766
504300,5.56E-56,0,0,0,0,0,0,4.94066e-324,5.07E-08,0.9853
504400,2.92E-258,0,0,0,0,0,0,4.94066e-324,3.56E-08,0.987634
504500,0,0,0,0,0,0,0,4.94066e-324,2.60E-08,0.986171
504600,0,0,0,0,0,0,0,4.94066e-324,1.92E-08,0.987692
504700,0,0,0,0,0,0,0,4.94066e-324,1.43E-08,0.988406
504800,0,0,3.90E-23,0,0,0,0,4.94066e-324,1.06E-08,0.986902
504900,0,6.30E-30,2.27E-69,0,0,0,0,4.94066e-324,7.86E-09,0.987246
505000,0,6.67E-68,1.32E-115,0,0,0,0,4.94066e-324,5.65E-09,0.986602
505100,0,7.01E-106,7.64E-162,0,0,0,0,4.94066e-324,4.04E-09,0.986473
505200,0,8.07E-144,5.12E-208,4.56E-20,0,0,0,4.94066e-324,2.95E-09,0.985979
505300,1.90E-55,9.64E-182,3.79E-254,3.30E-57,0,0,0,4.94066e-324,2.12E-09,0.985945
505400,7.49E-253,1.21E-219,3.01E-300,2.46E-94,0,0,1.34E-31,4.94066e-324,1.55E-09,0.98519
505500,0,1.52E-257,0,1.84E-131,0,0,2.82E-69,4.94066e-324,1.13E-09,0.98545
505600,0,2.03E-295,0,1.43E-168,0,0,6.04E-107,4.94066e-324,8.11E-10,0.983603
505700,0,0,0,1.10E-205,0,0,1.20E-144,4.94066e-324,5.58E-10,0.984363
505800,0,0,0,8.50E-243,0,0,2.44E-182,4.94066e-324,3.90E-10,0.984133
505900,0,0,3.42E-27,6.49E-280,0,0,4.79E-220,4.94066e-324,2.68E-10,0.984237
506000,0,0,2.76E-73,4.88611e-317,0,0,9.03E-258,3.16E-15,1.85E-10,0.985761
506100,0,0,2.26E-119,0,0,0,1.75E-295,4.71E-35,1.29E-10,0.985427
506200,0,0,1.93E-165,0,0,0,0,6.90E-55,8.91E-11,0.983594
506300,0,0,6.38E-35,0,0,0,0,9.77E-75,6.01E-11,0.983831
506400,0,1.55E-10,7.31E-81,0,0,0,0,1.41E-94,4.11E-11,0.985187
506500,0,2.21E-48,7.08E-127,0,0,0,0,1.97E-114,2.77E-11,0.984111
506600,0,3.05E-86,6.58E-173,0,0,0,0,2.71E-134,1.87E-11,0.985507
506700,0,3.27E-124,4.14E-219,0,0,0,0,3.32E-154,1.09E-11,0.985581
506800,0,3.33E-162,2.14E-265,0,0,0,0,4.47E-174,6.85E-12,0.986405
506900,0,3.44E-200,1.08262e-311,0,0,0,0,6.41E-194,4.50E-12,0.987273
507000,0,3.27E-238,0,0,0,0,0,9.91E-214,3.10E-12,0.987326
507100,0,3.43E-276,0,0,0,0,0,1.57E-233,0.00087226,0.985665
507200,0,3.73495e-314,0,0,0,0,0,2.54E-253,0.000610694,0.987011
507300,0,0,0,0,0,0,0,3.99E-273,0.000424814,0.984845
507400,0,0,0,0,0,0,0,6.29E-293,0.000299659,0.986465
507500,0,0,0,0,0,0,0,9.90028e-313,0.000211246,0.987182
507600,0,0,0,0,0,0,0,4.94066e-324,0.000149303,0.988476
507700,0,0,0,0,0,0,2.15E-38,4.94066e-324,0.00010534,0.986996
507800,0,0,0,0,0,0,4.63E-76,4.94066e-324,7.34E-05,0.985609
507900,0,0,0,0,0,0,1.01E-113,4.94066e-324,5.22E-05,0.98737
508000,0,0,0,1.12E-38,0,0,2.27E-151,4.94066e-324,3.70E-05,0.986073
508100,0,0,0,8.03E-76,0,0,5.68E-189,4.94066e-324,0.000794192,0.985299
508200,0,0,0,5.67E-113,0,0,1.33E-226,0.000254914,0.000562275,0.985988
508300,0,0,0,3.98E-150,0,0,2.73E-264,4.03E-24,0.000398064,0.986415
508400,0,0,0,2.71E-187,0,0,5.34E-302,6.37E-44,0.000281095,0.986932
508500,0,0,0,1.80E-224,0,0,0,9.96E-64,0.000196057,0.987797
508600,0,0,0,2.78E-28,0,0,0,1.62E-83,0.000138668,0.986681
508700,0,0,0,1.68E-65,0,0,0,2.63E-103,9.71E-05,0.986569
508800,0,0,0,1.06E-102,0,0,0,4.31E-123,6.99E-05,0.987898
508900,0,0,0,6.66E-140,0,0,0,7.07E-143,5.01E-05,0.988461
509000,0,0,0,4.13E-177,0,0,0,1.17E-162,3.63E-05,0.988437
509100,0,0,0,2.55E-214,0,0,0,1.95E-182,2.60E-05,0.987373
509200,0,0,0,1.56E-251,0,0,0,3.17E-202,1.79E-05,0.988013
509300,0,0,0,9.24E-289,0,0,0,5.17E-222,1.22E-05,0.988834
509400,0,3.63E-07,0,0,0,0,0,8.84E-242,8.56E-06,0.990204
509500,0,2.28E-45,4.63E-34,0,0,0,0,1.57E-261,6.24E-06,0.990001
509600,0,1.52E-83,1.05E-80,0,0,0,0,2.78E-281,4.60E-06,0.988552
509700,0,1.13E-121,2.91E-127,0,0,0,0,4.65E-301,3.30E-06,0.989224
509800,0,7.66E-160,6.75E-174,0,0,0,0,7.69754e-321,2.38E-06,0.988134
509900,0,5.96E-198,2.09E-220,0,0,0,0,4.94066e-324,1.73E-06,0.987791
510000,0,4.84E-236,6.82E-267,0,0,0,0,4.94066e-324,1.28E-06,0.988274
510100,0,3.91E-274,2.15111e-313,0,2.41E-18,0,0,4.94066e-324,9.47E-07,0.988617
510200,0,3.02164e-312,0,0,2.48E-18,0,0,4.94066e-324,6.58E-07,0.987394
510300,0,0,0,0,9.94E-56,0,0,4.94066e-324,4.71E-07,0.986407
510400,0,0,0,0,4.32E-93,0,0,4.94066e-324,3.40E-07,0.987034
510500,0,0,0,0,2.19E-130,0,0,4.94066e-324,2.48E-07,0.98582
510600,0,0,0,0,1.10E-167,0,0,4.94066e-324,1.80E-07,0.986423
510700,0,6.54E-19,0,0,5.15E-205,0,0,4.94066e-324,1.33E-07,0.986859
510800,0,7.12E-57,0,0,2.35E-242,0,0,4.94066e-324,9.75E-08,0.987187
510900,0,7.68E-95,0,0,1.07E-279,0,0,4.94066e-324,7.15E-08,0.987508
511000,0,7.94E-133,0,0,4.56691e-317,0,0,4.94066e-324,5.22E-08,0.987614
511100,0,8.77E-171,0,0,0,0,9.52E-39,4.94066e-324,3.82E-08,0.987023
511200,0,9.64E-209,0,0,0,0,2.06E-76,4.94066e-324,2.79E-08,0.987141
511300,0,1.03E-246,0,0,0,0,4.28E-114,4.94066e-324,2.04E-08,0.987703
511400,0,1.17E-284,0,0,3.03E-30,0,8.86E-152,4.94066e-324,1.49E-08,0.986931
511500,0,1.33398e-322,0,0,1.35E-67,0,1.76E-189,4.94066e-324,1.07E-08,0.987145
511600,0,0,0,0,5.77E-105,0,3.29E-227,4.94066e-324,7.48E-09,0.987663
511700,0,0,0,0,2.28E-142,0,6.00E-265,4.94066e-324,5.23E-09,0.987818
511800,0,0,0,0,8.46E-180,0,1.09E-302,4.94066e-324,3.68E-09,0.988637
511900,0,0,0,0,3.12E-217,0,0,4.94066e-324,2.62E-09,0.987422
512000,0,0,0,0,1.47E-254,0,2.20E-12,4.94066e-324,0.00083308,0.984961
512100,0,0,0,0,7.74E-292,0,4.63E-50,4.94066e-324,0.000583108,0.983662
512200,0,0,0,0,0,1.24E-192,9.16E-88,4.94066e-324,0.000399615,0.982733
512300,0,0,0,0,0,0,1.82E-125,4.94066e-324,0.000270766,0.981837
512400,0,0,0,0,0,0,7.39E-05,4.94066e-324,0.000183652,0.98262
512500,0,0,0,0,0,2.70E-121,2.73E-14,4.94066e-324,0.000998681,0.982509
512600,6.95E-182,0,0,0,0,0,5.09E-52,4.94066e-324,0.00065018,0.982136
512700,0,0,0,0,0,0,8.79E-90,4.94066e-324,0.000422753,0.983634
512800,0,0,0,1.03E-36,0,0,1.38E-127,4.94066e-324,0.000267564,0.982507
512900,0,0,0,8.61E-74,0,0,1.92E-165,4.94066e-324,0.000167001,0.985869
513000,0,0,8.89E-48,6.64E-111,0,0,2.80E-203,4.94066e-324,0.000108934,0.9875
513100,0,0,3.96E-94,4.96E-148,0,0,4.37E-241,4.94066e-324,7.27E-05,0.985011
513200,0,0,1.75E-140,3.63E-185,0,1.52E-225,6.94E-279,4.94066e-324,4.89E-05,0.986116
513300,0,0,6.49E-187,2.57E-222,0,0,1.18263e-316,4.94066e-324,3.41E-05,0.985671
513400,0,0,2.16E-233,1.78E-259,0,0,1.24E-25,4.94066e-324,2.38E-05,0.988319
513500,0,0,6.07E-280,1.19E-296,0,0,0.000175947,4.94066e-324,1.71E-05,0.988844
513600,0,0,0,0,0,0,2.94E-42,4.94066e-324,1.17E-05,0.985424
513700,0,0,0,0,0,0,5.28E-80,4.94066e-324,8.07E-06,0.986003
513800,0,0,0,0,0,0,9.79E-118,4.94066e-324,5.66E-06,0.985478
513900,0,0,0,0,0,0,1.86E-155,4.94066e-324,3.95E-06,0.984206
514000,0,0,0,1.87E-30,0,0,2.06E-15,4.94066e-324,2.80E-06,0.984104
514100,0,0,0,1.43E-67,0,1.90E-56,3.82E-53,4.94066e-324,1.96E-06,0.98327
514200,0,0,0,1.11E-104,0,0,7.37E-91,1.15E-10,1.38E-06,0.983953
514300,0,0,0,8.29E-142,0,0,1.34E-128,1.64E-30,9.35E-07,0.984684
514400,0,0,0,5.92E-179,0,0,2.40E-166,2.36E-50,6.29E-07,0.98544
514500,0,0,0,4.15E-216,0,0,4.48E-204,3.60E-23,4.12E-07,0.986103
514600,0,0,0,2.84E-253,0,0,8.78E-242,5.59E-43,2.86E-07,0.986963
514700,0,0,0,1.98E-290,0,0,1.83E-279,8.80E-63,2.02E-07,0.985262
514800,0,0,0,0,0,0,3.6071e-317,1.33E-82,1.41E-07,0.985564
514900,0,0,0,0,0,0,0,2.04E-102,9.85E-08,0.984754
515000,0,0,0,0,0,0,0,3.16E-122,6.74E-08,0.986665
515100,0,0,0,0,0,0,0,5.00E-142,4.76E-08,0.986856
515200,0,0,0,0,0,0,0,7.59E-162,3.33E-08,0.987375
515300,0,0,0,0,0,0,0,1.17E-181,2.37E-08,0.986901
515400,0,0,1.47E-31,0,0,0,0,1.76E-201,1.64E-08,0.984849
515500,0,0,6.68E-78,0,0,0,0,2.74E-221,1.17E-08,0.985836
515600,0,0,9.36E-48,0,0,0,0,4.31E-241,8.43E-09,0.985596
515700,0,0,5.67E-94,0,0,0,0,6.61E-261,5.96E-09,0.984842
515800,0,0,4.16E-140,0,0,0,0,9.74E-281,0.00084132,0.982879
515900,0,0,3.25E-186,0,0,0,0,1.49E-300,0.000581808,0.982508
516000,0,0,2.83E-232,0,0,0,0,2.30333e-320,0.000407669,0.983593
516100,0,1.70E-37,2.06E-278,0,0,0,0,4.94066e-324,0.000284414,0.983487
516200,0,1.95E-75,0,0,0,0,0,4.94066e-324,0.000200542,0.982851
516300,0,2.43E-113,0,0,0,0,0,4.94066e-324,0.000141769,0.984043
516400,0,3.53E-151,0,0,0,0,0,4.94066e-324,0.000816127,0.983909
516500,0,4.66E-189,0,0,0,0,0,4.94066e-324,0.000564069,0.983398
516600,0,5.69E-227,0,0,9.00E-39,0,0,4.94066e-324,0.000386987,0.985502
516700,0,6.12E-265,0,0,4.05E-76,0,0,4.94066e-324,0.000269898,0.986461
516800,1.59E-166,6.70E-303,0,0,7.39E-36,0,0,4.94066e-324,0.000187884,0.985817
516900,0,0,0,0,2.98E-73,0,0,4.94066e-324,0.000131713,0.987096
517000,0,0,0,0,3.30E-11,0,0,4.94066e-324,9.14E-05,0.98623
517100,0,0,0,0,1.26E-48,0,0,6.57E-06,5.79E-05,0.986743
517200,0,0,0,0,4.93E-86,0,0,9.30E-26,3.75E-05,0.986026
517300,2.62E-124,1.51E-34,0,0,1.82E-123,0,0,1.42E-45,2.57E-05,0.987697
517400,0,1.33E-72,0,0,6.34E-161,0,0,7.46E-11,1.79E-05,0.988279
517500,0,1.11E-110,0,0,2.07E-198,0,9.56E-07,1.22E-30,1.29E-05,0.989164
517600,0,9.07E-149,0,0,6.63E-236,0,1.75E-44,1.97E-50,9.20E-06,0.988288
517700,0,7.74E-187,0,0,2.15E-273,0,3.31E-82,3.27E-70,6.69E-06,0.989002
517800,0,6.36E-225,0,0,6.65595e-311,0,6.19E-120,5.48E-90,4.90E-06,0.98954
517900,0,5.25E-263,0,0,0,0,1.18E-157,9.26E-110,3.61E-06,0.988733
518000,0,3.73E-07,0,0,0,0,2.24E-195,1.51E-129,2.60E-06,0.987024
518100,0,3.04E-45,0,0,0,0,4.31E-233,2.51E-149,0.000997979,0.987283
518200,0,3.12E-83,0,0,0,0,9.05E-271,4.21E-169,0.000709771,0.987033
518300,0,3.13E-121,0,0,0,0,3.59E-19,2.62E-05,0.000513586,0.98639
518400,0,2.94E-159,0,0,0,0,6.83E-57,4.30E-25,0.000376821,0.986724
518500,0,2.76E-197,0,0,0,0,1.44E-39,6.95E-45,0.000273889,0.986732
518600,0,2.46E-235,0,0,0,0,2.69E-77,1.13E-64,0.000198328,0.988229
518700,0,6.25E-27,0,0,0,0,5.50E-115,1.89E-84,0.000145699,0.986489
518800,0,5.91E-65,0,0,0,0,1.17E-152,3.14E-104,0.000106663,0.987175
518900,0,5.54E-103,0,0,0,0,2.43E-190,5.23E-124,7.84E-05,0.987526
519000,0,5.43E-141,0,0,0,0,4.98E-228,8.50E-144,5.69E-05,0.985978
519100,0,5.28E-179,0,0,0,0,9.98E-266,1.38E-163,4.13E-05,0.98729
519200,0,2.50E-27,0,0,0,0,1.78E-303,2.17E-183,2.97E-05,0.987122
519300,0,2.05E-65,0,0,3.17E-29,0,0,3.38E-203,2.08E-05,0.987583
519400,0,1.67E-103,0,0,9.84E-67,0,0,5.42E-223,1.48E-05,0.988164
519500,0,1.36E-141,0,0,3.01E-104,0,0,8.85E-243,1.08E-05,0.989142
519600,0,1.11E-179,0,0,9.09E-142,0,0,1.41E-262,7.73E-06,0.989611
519700,0,8.20E-218,0,0,9.40E-34,0,0,2.32E-282,5.50E-06,0.98906
519800,0,6.28E-256,0,0,2.73E-71,0,0,3.75E-302,3.86E-06,0.98843
519900,0,5.29E-294,0,0,8.44E-109,0,0,6.22523e-322,2.79E-06,0.986273
520000,0,0,0,0,2.91E-146,0,0,4.94066e-324,2.05E-06,0.985948
520100,0,0,0,0,1.01E-183,0,0,4.94066e-324,1.51E-06,0.986331
520200,0,0,0,0,3.39E-221,0,0,4.94066e-324,1.10E-06,0.987009
520300,9.43E-178,0,8.26E-28,0,1.13E-258,0,0,4.94066e-324,7.83E-07,0.986224
520400,0,0,3.70E-74,0,7.50E-38,0,0,4.94066e-324,5.63E-07,0.985671
